id,price,neighbourhood_cleansed,room_type,bedrooms,bathrooms,accommodates,amenities,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,longitude,latitude,name,description,sentiment_score
1089927139847370695,1400.0,Älvsjö,Entire home/apt,2.0,2.5,5,"[""Washer"", ""Lake access"", ""Indoor fireplace"", ""Wifi"", ""Changing table"", ""Kitchen"", ""Children's playroom"", ""Free parking on premises"", ""Smoke alarm"", ""Dryer"", ""TV"", ""Dishes and silverware"", ""Heating"", ""BBQ grill"", ""Outdoor dining area"", ""Baby bath"", ""Refrigerator"", ""Beach access \u2013 Beachfront"", ""Crib"", ""Backyard"", ""Coffee maker""]",1,14,2,5.0,17.98619,59.26359,Drömboende nära sjön,"Relax with the whole family in this peaceful home. Comfortable and fresh accommodation close to the forest and Långsjön in Älvsjö. 20 minutes walk to commuter train, close to bus station. 150 meters to the swimming area. Patio and sauna are included in the accommodation.",
31375102,1967.0,Södermalms,Entire home/apt,1.0,1.0,4,"[""Washer"", ""Hair dryer"", ""Hangers"", ""Wine glasses"", ""Long term stays allowed"", ""Wifi"", ""Luggage dropoff allowed"", ""Exterior security cameras on property"", ""Iron"", ""Essentials"", ""Coffee maker: drip coffee maker"", ""Dining table"", ""Kitchen"", ""Coffee"", ""Keypad"", ""Paid crib - available upon request"", ""Body soap"", ""Conditioner"", ""Smoke alarm"", ""Fire extinguisher"", ""Dryer"", ""TV"", ""Dishes and silverware"", ""Hot water kettle"", ""Heating"", ""Hot water"", ""Shampoo"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Bed linens"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Refrigerator"", ""Self check-in"", ""Shower gel""]",2,1125,68,4.5,18.07049,59.32429,Small One Bedroom Apartment,"Discover the magic of living in the heart of Old Town Stockholm with our charming apartment rental. Located amidst cobblestone streets and centuries-old architecture, this cozy abode offers a taste of history combined with modern comfort.<br /><br />Featuring 48 sq.m. of tastefully decorated space, our apartment is ideal for up to 4 guests. With 2 single beds and a comfy sofa bed, everyone can relax in style.",0.9487179487179487
887389465671920034,891.0,Bromma,Entire home/apt,2.0,1.0,4,"[""Wine glasses"", ""Hangers"", ""Private patio or balcony"", ""Long term stays allowed"", ""Lockbox"", ""Wifi"", ""Pets allowed"", ""Iron"", ""Essentials"", ""Dining table"", ""Free washer \u2013 In building"", ""Kitchen"", ""Freezer"", ""Free dryer \u2013 In building"", ""Smoke alarm"", ""TV"", ""Cleaning products"", ""Dishes and silverware"", ""Ethernet connection"", ""Heating"", ""Hot water"", ""Clothing storage"", ""Bed linens"", ""Stove"", ""Extra pillows and blankets"", ""Oven"", ""Dedicated workspace"", ""Refrigerator"", ""Self check-in""]",3,90,32,4.56,17.9465513,59.33305259999999,Large apartment with balcony,"This spacious apartment is located in a quiet and cozy part of Bromma, just 5 min walk from the Subway. <br /><br />Our apartment features a comfortable bedroom, a spacious living area, a fully equipped separate kitchen and a balcony.<br /><br />With high-speed Wi-Fi, a flat-screen TV, and washing machine facilities, you'll have everything you need for a comfortable and enjoyable stay.",0.9230769230769231
1213892351785471757,2232.0,Norrmalms,Entire home/apt,2.0,1.0,4,"[""Washer"", ""Kitchen"", ""Wifi""]",1,365,0,,18.05478596388048,59.34508091743775,Apartment in Stockholm city,"The accommodation is located in Vasastan, a central area with full of restaurants, bars and shops. Outside the door there is a bus to djurgården Skansen/green Lund and much more. Three rooms and kitchen, one of the bedrooms is a large children's room so perfect for children between about 1-6 years. Balcony facing the courtyard is available. A washing machine and a dishwasher are provided.",
36070504,614.0,Hägersten-Liljeholmens,Entire home/apt,0.0,1.0,2,"[""Washer"", ""Long term stays allowed"", ""Hangers"", ""Lockbox"", ""Wifi"", ""Pets allowed"", ""Iron"", ""Essentials"", ""Kitchen"", ""Elevator"", ""Smoke alarm"", ""Dryer"", ""TV"", ""Dishes and silverware"", ""Heating"", ""Hot water"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Bed linens"", ""Stove"", ""Baking sheet"", ""Oven"", ""Refrigerator"", ""Microwave"", ""Self check-in""]",3,90,45,4.8,17.99765,59.29786,Modern & fully furnished studio,"Modern fully furnished studio with all ameneties in Telefonplan - only 13  minutes from Stockholm city center. The studio has its own modern kitchenette and bathroom with washer and dryer.  <br /><br />There is one single bed (90cm) and a  sofa in the studio. The flat is 25sqm. <br /><br />To fully explore the area the apartments comes with a city bike free to use during your stay. <br /><br />The area has cafes, supermarkets, public parking and restaurants within walking distance.",1.0
907759081251326173,1600.0,Östermalms,Entire home/apt,1.0,1.0,2,"[""Washer"", ""Hangers"", ""Private patio or balcony"", ""Host greets you"", ""Wifi"", ""Iron"", ""Coffee maker: drip coffee maker"", ""Kitchen"", ""Elevator"", ""Coffee"", ""Smoke alarm"", ""Fire extinguisher"", ""TV"", ""Ethernet connection"", ""Bed linens"", ""Toaster"", ""Oven"", ""Outdoor dining area"", ""Dedicated workspace"", ""Clothing storage: closet"", ""Refrigerator"", ""Microwave"", ""Dishwasher""]",5,70,2,5.0,18.09646756647417,59.34534093662936,Ljus 2a nära Östermalm,"Welcome to our lovely 1BR apartment in Gärdet, Stockholm. Bright and beautiful, it offers a perfect stay. Enjoy the evening sun on the balcony. Conveniently located near the subway, charming restaurants, shops, and green areas for walks. Amenities include dishwasher, TV, WiFi, and washing machine. Comfortable double bed, work desk. Elevator access. We look forward to welcoming you!",1.0
1298010749055182234,895.0,Hässelby-Vällingby,Entire home/apt,2.0,1.0,5,"[""Kitchen"", ""Smoke alarm"", ""Free parking on premises"", ""Host greets you""]",2,365,3,4.67,17.88954,59.36006,Cosy 2 bedrooms w free parking,"A newly renovated 2-bedroom apartment ca 20 min drive from central Stockholm! Comes with free parking just outside.<br /><br />The apartment can host up to 5 adults (possible for a sturdy 1-person mattress in the livingroom to make it serve as an extra bedroom) and has a crib for small children. Kitchen is fully equipped, however, no wifi nor TV. Perfect if you are in town to visit friends or relatives over the holidays!",1.0
1634582,1690.0,Södermalms,Entire home/apt,1.0,1.0,2,"[""First aid kit"", ""Hair dryer"", ""Hangers"", ""Wine glasses"", ""Long term stays allowed"", ""Lake access"", ""Wifi"", ""Window guards"", ""Iron"", ""Essentials"", ""Dining table"", ""Bluetooth sound system"", ""Coffee"", ""Keypad"", ""Coffee maker: Nespresso"", ""Kitchenette"", ""Organic body soap"", ""Smoke alarm"", ""Central air conditioning"", ""Fire extinguisher"", ""Waterfront"", ""TV"", ""Cleaning products"", ""Dishes and silverware"", ""Hot water kettle"", ""Ethernet connection"", ""Hot water"", ""Mini fridge"", ""Shampoo"", ""Free washer \u2013 In unit"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Bed linens"", ""Extra pillows and blankets"", ""Toaster"", ""Induction stove"", ""Drying rack for clothing"", ""Books and reading material"", ""Clothing storage: closet"", ""Central heating"", ""Portable fans"", ""Refrigerator"", ""Private entrance"", ""Microwave"", ""Self check-in"", ""Laundromat nearby"", ""Shower gel""]",3,1125,290,4.79,18.07507,59.32465,Stay in the unique Old town!,"Cosy 44 m² apartment located in Gamla stan, the Old town.",0.9882352941176471
1257112703410750541,1700.0,Östermalms,Entire home/apt,2.0,1.0,4,"[""Washer"", ""TV"", ""First aid kit"", ""Dedicated workspace"", ""Kitchen"", ""Wifi"", ""Smoke alarm""]",5,365,0,,18.093683405367035,59.34180240687931,Apartment in Östermalm,"Newly renovated apartment with a peaceful atmosphere that is centrally-located. <br />With a park, subway station just outside and a 15 minutes walk to Stureplan the location is ideal.",
40050309,1243.0,Södermalms,Entire home/apt,1.0,1.5,2,"[""First aid kit"", ""Hair dryer"", ""Hangers"", ""Wine glasses"", ""S\u00e5klart Ekologisk Duschtv\u00e5l  body soap"", ""Wifi"", ""Luggage dropoff allowed"", ""Radiant heating"", ""Exterior security cameras on property"", ""Iron"", ""Essentials"", ""Dining table"", ""Outlet covers"", ""Kitchen"", ""42 inch HDTV with Netflix"", ""Miele induction stove"", ""Miele stainless steel oven"", ""Keypad"", ""Smoke alarm"", ""Fire extinguisher"", ""Cleaning products"", ""Dishes and silverware"", ""Hot water kettle"", ""Hot water"", ""Room-darkening shades"", ""Shampoo"", ""Carbon monoxide alarm"", ""Pack \u2019n play/Travel crib"", ""Cooking basics"", ""Bed linens"", ""Baking sheet"", ""Toaster"", ""Dedicated workspace"", ""Refrigerator"", ""Private entrance"", ""Microwave"", ""Coffee maker: pour-over coffee"", ""Paid street parking off premises"", ""Dishwasher"", ""Self check-in"", ""Crib""]",3,30,320,4.87,18.05877,59.31913,Bright apartment close to Old Town,"Newly refurbished apartment in the heart of Södermalm, very close to Old Town. The 50-sqm-two-roomer is light and located on the 3rd floor in a quite neighbourhood with the Subway/Metro just around the corner. Many nice restaurants and grocery stores in the area.",0.991304347826087
3339466,2000.0,Kungsholmens,Entire home/apt,2.0,1.5,4,"[""Hair dryer"", ""Hangers"", ""Wine glasses"", ""Long term stays allowed"", ""Indoor fireplace"", ""Bathtub"", ""Wifi"", ""Sonos sound system"", ""Fireplace guards"", ""Exterior security cameras on property"", ""Iron"", ""Essentials"", ""Dining table"", ""Kitchen"", ""Freezer"", ""Children's playroom"", ""Shared backyard \u2013 Fully fenced"", ""Smoke alarm"", ""Outdoor furniture"", ""Fire extinguisher"", ""Paid parking off premises"", ""Cleaning products"", ""Standalone high chair - available upon request"", ""Dishes and silverware"", ""Hot water kettle"", ""Shared beach access"", ""Ethernet connection"", ""Heating"", ""Hot water"", ""Room-darkening shades"", ""BBQ grill"", ""Cooking basics"", ""Bed linens"", ""Patio or balcony"", ""Oven"", ""Induction stove"", ""Toaster"", ""Blender"", ""Bikes"", ""Outdoor dining area"", ""Refrigerator"", ""Microwave"", ""Bread maker"", ""Dishwasher"", ""Game console: PS5"", ""65 inch HDTV with Chromecast, HBO Max, Netflix, premium cable, standard cable"", ""Coffee maker""]",5,30,19,4.84,18.01518,59.33265,Fantastisk lägenhet på Kungsholmen,"Fantastic cozy apartment located on Aldildsplan, 10 minutes from Central Station. <br /><br />The apartment has everything you need for a perfect stay in central Stockholm . <br /><br />Large double bedroom<br />Children's room with 2x 90 bed<br />Large living area with open fire place <br />Bathroom with underflooring and bathtub<br />Modern kitchen with dishwasher, wine cooler, stove and oven. Kettle and coffee maker<br /><br />A smaller bedroom with 2 single bed <br /><br />Living room with playstation 5<br />65” TV<br />Sonos Speaker<br />Couch",1.0
39913558,1029.0,Södermalms,Entire home/apt,0.0,1.0,2,"[""Exterior security cameras on property"", ""Hair dryer"", ""Hangers"", ""Essentials"", ""Iron"", ""Dedicated workspace"", ""Lockbox"", ""Kitchen"", ""Heating"", ""Elevator"", ""Private entrance"", ""Wifi"", ""Shampoo"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Self check-in"", ""Smoke alarm""]",2,1125,232,4.52,18.06632,59.31825,Compact studio w. Best Location in town,"This compact studio is located in the most attractive and enjoyable area in Stockholm - Mariatorget. The flat has the amenities you need for your stay in the town.<br /><br />Explore the neighborhood and stunning views! The metro is conveniently located around the corner, making commuting around the city hassle-free.",0.9727891156462585
1069408640346577858,758.0,Södermalms,Entire home/apt,0.0,1.0,2,"[""Shared backyard"", ""Hair dryer"", ""Hangers"", ""Wine glasses"", ""Long term stays allowed"", ""Lockbox"", ""Wifi"", ""Pets allowed"", ""Clothing storage: dresser"", ""Iron"", ""Essentials"", ""Dining table"", ""Kitchen"", ""Elevator"", ""Freezer"", ""Smoke alarm"", ""TV"", ""Cleaning products"", ""Dishes and silverware"", ""Hot water"", ""Room-darkening shades"", ""Cooking basics"", ""Bed linens"", ""Extra pillows and blankets"", ""Oven"", ""Toaster"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Central heating"", ""Refrigerator"", ""Microwave"", ""Paid street parking off premises"", ""Self check-in"", ""Electric stove""]",3,90,36,4.69,18.05152,59.31637,Spacious studio in Södermalm,"Studio with great location at Södermalm, close to some of the best restaurants, shops and cafes.<br />This studio offers a fully equipped kitchen, Smart TV, high speed wifi and comfortable sleeps 2. <br /><br />Metro stop Zinkensdam is only 230 meters away takes you to central station in 6 minutes",0.9545454545454546
15179952,1700.0,Kungsholmens,Entire home/apt,1.0,1.0,1,"[""Hangers"", ""Shared beach access \u2013 Beachfront"", ""Wifi"", ""Iron"", ""Essentials"", ""Kitchen"", ""Elevator"", ""Body soap"", ""Smoke alarm"", ""Waterfront"", ""Fire extinguisher"", ""Cleaning products"", ""Dishes and silverware"", ""Heating"", ""Hot water"", ""Room-darkening shades"", ""TV with Netflix"", ""Shampoo"", ""Cooking basics"", ""Bed linens"", ""Laundromat nearby"", ""Shower gel""]",10,1125,7,4.86,18.03035,59.33626,Right in front of the water!,On one of Stockholm's centrally located islands you find this apartment right in front of the water. Walk along the shoreline or cross one of the bridges that will take you to other islands. The apt is in a calm area with walking distance to down town.,1.0
996201103559953764,1483.0,Enskede-Årsta-Vantörs,Entire home/apt,2.0,1.0,6,"[""Washer"", ""Hair dryer"", ""Hangers"", ""Long term stays allowed"", ""Lockbox"", ""Wifi"", ""Exterior security cameras on property"", ""Iron"", ""Essentials"", ""Dining table"", ""Kitchen"", ""Freezer"", ""Smoke alarm"", ""Dryer"", ""Dishes and silverware"", ""Hot water kettle"", ""Heating"", ""Hot water"", ""Shampoo"", ""Bed linens"", ""Stove"", ""Oven"", ""Toaster"", ""Refrigerator"", ""Private entrance"", ""Dishwasher"", ""Self check-in"", ""Shower gel""]",1,365,44,4.89,18.020560051923557,59.27185219233531,Refined Living: Newly Refurbished 6-Guest Apt,"Surround yourself with style in this standout Apartment!<br /><br />Welcome to our newly refurbished apartment in Älvsjö, Sweden, where modern comfort meets Scandinavian elegance. This spacious apartment is designed to accommodate up to 6 guests, making it perfect for families or groups of friends looking for a stylish and comfortable place to stay.<br /><br />Commuter train will take you to the city in 20 min, and there are also bus stops within walking distance, to easily visit different parts of the city.",1.0
19889838,1950.0,Älvsjö,Entire home/apt,3.0,1.5,5,"[""First aid kit"", ""Hair dryer"", ""Hangers"", ""Private patio or balcony"", ""Lake access"", ""Host greets you"", ""Indoor fireplace"", ""Barbecue utensils"", ""Wifi"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Private BBQ grill: charcoal"", ""Sun loungers"", ""Exterior security cameras on property"", ""Iron"", ""Essentials"", ""Dining table"", ""Kitchen"", ""Freezer"", ""Coffee"", ""Smoke alarm"", ""Outdoor furniture"", ""Fire extinguisher"", ""TV"", ""Dishes and silverware"", ""Hot water kettle"", ""Shared beach access"", ""Free driveway parking on premises \u2013 1 space"", ""Heating"", ""Hot water"", ""Shampoo"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Baking sheet"", ""Stove"", ""Oven"", ""Blender"", ""Outdoor dining area"", ""Dedicated workspace"", ""Portable fans"", ""Refrigerator"", ""Private entrance"", ""Microwave"", ""Dishwasher"", ""Backyard"", ""Coffee maker""]",4,1125,37,5.0,18.00573,59.27996,Älvsjö Villa next to Stockholm Fair & City,"The home, built in 1928 is a wooden house in Scandinavian style with a garden. The guests have access to the top two floors and terrace . Host live in basement apartment separate.<br />Älvsjö is  nice residential suburb south of Stockholm, only 2 minutes walk from the commuter train station and then 10 minutes to Stockholm city. 5 minutes walk to Stockholm Fair. Direct shuttle trains to Arlanda airport. In the area there are restaurants, pharmacy and supermarkets. Forest only 10-15 minutes away.",1.0
